"Eco_Ctrl1"	"Eco_Ctrl2"	"Eco_Exp1"	"Eco_Exp2"
"b0577"	1.02458836531343	2.67184848809892	0.319471552123136	0
"b0578"	3.07376509594029	0	0	0
"b0579"	0	0	0	0
"b0580"	0	0	0.319471552123136	0
"b0581"	0	0	0	0
"b0582"	1.02458836531343	0	0.319471552123136	0
"b0583"	2.04917673062686	0	0	0
"b0584"	44.0572997084775	37.4058788333848	54.6296354130563	52.7751256561914
"b0585"	2.04917673062686	2.67184848809892	4.79207328184704	6.20883831249311
"b0586"	23.5655324022089	24.0466363928902	16.9319922625262	18.6265149374793
"b0587"	0	0	0	0
"b0588"	0	0	0.319471552123136	1.03480638541552
"b0589"	0	2.67184848809892	0.319471552123136	1.03480638541552
"b0590"	5.12294182656715	8.01554546429675	2.23630086486195	1.03480638541552
"b0591"	27.6638858634626	24.0466363928902	24.9187810656046	26.9049660208035
"b0592"	7.17211855719401	10.6873939523957	14.056748293418	23.8005468645569
"b0593"	13.3196487490746	24.0466363928902	18.5293500231419	14.4872893958173
"b0594"	6.14753019188058	8.01554546429675	9.90361811581722	10.3480638541552
"b0595"	8.19670692250744	5.34369697619783	10.2230896679404	9.31325746873966
"b0596"	6.14753019188058	0	7.66731725095527	8.27845108332414
"b0597"	0	0	2.55577241698509	4.13922554166207
"b0598"	4.09835346125372	5.34369697619783	4.47260172972391	5.17403192707759
"b0599"	2.04917673062686	0	1.27788620849254	2.06961277083104
"b0600"	0	2.67184848809892	1.91682931273882	1.03480638541552
"b0601"	0	0	0	0
"b0602"	0	0	0	0
"b0603"	0	0	0	0
"b0604"	0	0	0.319471552123136	1.03480638541552
"b0605"	42.0081229778506	37.4058788333848	39.6144724632689	52.7751256561914
"b0606"	11.2704720184477	5.34369697619783	15.0151629497874	10.3480638541552
"b0607"	1.02458836531343	0	5.11154483397018	10.3480638541552
"b0608"	1.02458836531343	0	0	0
"b0610"	4.09835346125372	2.67184848809892	1.27788620849254	4.13922554166207
"b0611"	1.02458836531343	0	2.23630086486195	0
"b0612"	0	0	0	0
"b0613"	0	0	0	0
"b0614"	0	0	0	0
"b0615"	0	0	0.319471552123136	0
"b0616"	0	0	0	0
"b0617"	0	0	0	0
"b0618"	0	0	0	0
"b0619"	1.02458836531343	0	0.319471552123136	0
"b0620"	1.02458836531343	0	0.319471552123136	0
"b0621"	0	0	0	0
"b0622"	0	0	0	0
"b0623"	11.2704720184477	21.3747879047913	5.43101638609332	5.17403192707759
"b0624"	0	2.67184848809892	2.23630086486195	1.03480638541552
"b0627"	10.2458836531343	5.34369697619783	19.1682931273882	44.4966745728673
"b0628"	21.516355671582	13.3592424404946	24.9187810656046	20.6961277083104
"b0629"	0	0	0	0
"b0630"	2.04917673062686	2.67184848809892	1.59735776061568	1.03480638541552
"b0631"	3.07376509594029	2.67184848809892	7.98678880307841	2.06961277083104
"b0632"	2.04917673062686	2.67184848809892	10.2230896679404	13.4524830104017
"b0633"	4.09835346125372	0	4.15313017760077	4.13922554166207
"b0634"	1.02458836531343	2.67184848809892	2.87524396910823	2.06961277083104
"b0635"	0	0	0.958414656369409	1.03480638541552
"b0636"	10.2458836531343	5.34369697619783	6.38943104246272	11.3828702395707
"b0637"	11.2704720184477	10.6873939523957	18.2098784710188	17.5917085520638
"b0638"	0	0	0	0
"b0639"	0	0	0.319471552123136	0
"b0640"	1.02458836531343	0	2.87524396910823	0
"b0641"	40.9835346125372	34.7340303452859	20.4461793358807	34.1486107187121
"b0642"	90.1637761475819	64.124363714374	63.8943104246272	60.0187703541
"b0643"	4.09835346125372	2.67184848809892	1.27788620849254	0
"b0644"	0	0	0	0
"b0645"	0	0	0	0
"b0646"	0	0	0	0
"b0647"	0	0	0	0
"b0648"	0	0	0	0
"b0649"	0	0	0	0
"b0650"	0	0	0	0
"b0651"	1.02458836531343	0	0.319471552123136	0
"b0652"	2.04917673062686	0	0.319471552123136	1.03480638541552
"b0653"	0	0	0.638943104246272	0
"b0654"	0	0	0.638943104246272	0
"b0655"	4.09835346125372	2.67184848809892	2.87524396910823	3.10441915624655
"b0656"	0	2.67184848809892	0	0
"b0657"	3.07376509594029	0	2.55577241698509	3.10441915624655
"b0658"	5.12294182656715	0	2.87524396910823	3.10441915624655
"b0659"	2.04917673062686	0	0.638943104246272	0
"b0660"	2.04917673062686	0	1.27788620849254	2.06961277083104
"b0661"	33.8114160553432	40.0777273214837	45.6844319536085	50.7055128853604
"b0662"	3.07376509594029	5.34369697619783	6.06995949033959	5.17403192707759
"b0674"	9.22129528782087	8.01554546429675	54.6296354130563	42.4270618020362
"b0675"	7.17211855719401	5.34369697619783	9.26467501157095	4.13922554166207
"b0676"	0	2.67184848809892	0.958414656369409	3.10441915624655
"b0677"	2.04917673062686	5.34369697619783	1.91682931273882	1.03480638541552
"b0678"	3.07376509594029	0	0.958414656369409	0
"b0679"	3.07376509594029	8.01554546429675	3.83365862547763	2.06961277083104
"b0680"	9.22129528782087	13.3592424404946	16.6125207104031	12.4176766249862
"b0681"	0	0	0	0
"b0682"	0	0	0.638943104246272	0
"b0683"	11.2704720184477	10.6873939523957	14.6956913976643	15.5220957812328
"b0684"	11.2704720184477	21.3747879047913	23.3214233049889	11.3828702395707
"b0685"	2.04917673062686	0	1.27788620849254	1.03480638541552
"b0686"	2.04917673062686	5.34369697619783	5.75048793821645	5.17403192707759
"b0687"	3.07376509594029	2.67184848809892	4.47260172972391	2.06961277083104
"b0688"	8.19670692250744	5.34369697619783	7.028374146709	8.27845108332414
"b0689"	0	0	0	0
"b0691"	0	0	0	0
"b0692"	1.02458836531343	0	0.638943104246272	0
"b0693"	0	0	0	0
"b0694"	0	0	0.319471552123136	0
"b0695"	6.14753019188058	5.34369697619783	3.19471552123136	5.17403192707759
"b0696"	0	2.67184848809892	1.59735776061568	1.03480638541552
"b0697"	1.02458836531343	2.67184848809892	0	2.06961277083104
"b0698"	0	0	0.319471552123136	1.03480638541552
"b0699"	13.3196487490746	8.01554546429675	2.55577241698509	3.10441915624655
"b0700"	1.02458836531343	2.67184848809892	0	0
"b0702"	0	0	0	0
"b0703"	0	0	0	0
"b0704"	0	0	0	0
"b0705"	0	0	0.319471552123136	0
"b0706"	0	0	0	0
"b0707"	0	0	0	0
"b0708"	1.02458836531343	2.67184848809892	0	0
"b0709"	0	0	0.319471552123136	0
"b0710"	5.12294182656715	8.01554546429675	9.90361811581722	11.3828702395707
"b0711"	7.17211855719401	0	5.11154483397018	7.24364469790863
"b0712"	3.07376509594029	5.34369697619783	7.028374146709	7.24364469790863
"b0713"	1.02458836531343	5.34369697619783	3.5141870733545	1.03480638541552
"b0714"	0	0	0.319471552123136	0
"b0715"	0	0	0	0
"b0716"	0	0	0	0
"b0717"	0	0	0	0
"b0718"	0	0	0	0
"b0719"	0	0	0	0
"b0720"	31.7622393247163	10.6873939523957	27.1550819304666	27.939772406219
"b0721"	0	2.67184848809892	8.30626035520154	5.17403192707759
"b0722"	0	2.67184848809892	1.91682931273882	5.17403192707759
"b0723"	4.09835346125372	2.67184848809892	4.47260172972391	5.17403192707759
"b0724"	2.04917673062686	0	1.91682931273882	2.06961277083104
"b0726"	8.19670692250744	2.67184848809892	11.5009758764329	11.3828702395707
"b0727"	9.22129528782087	5.34369697619783	13.7372767412949	13.4524830104017
"b0728"	4.09835346125372	5.34369697619783	6.38943104246272	3.10441915624655
"b0729"	2.04917673062686	0	5.43101638609332	2.06961277083104
"b0730"	0	0	0	0
"b0731"	0	0	0	0
"b0732"	0	2.67184848809892	0	0
"b0733"	26.6392974981492	10.6873939523957	19.1682931273882	20.6961277083104
"b0734"	9.22129528782087	13.3592424404946	8.94520345944781	12.4176766249862
"b0735"	0	0	1.59735776061568	1.03480638541552
"b0736"	4.09835346125372	8.01554546429675	3.19471552123136	4.13922554166207
"b0737"	5.12294182656715	2.67184848809892	7.028374146709	5.17403192707759
"b0738"	1.02458836531343	2.67184848809892	4.47260172972391	3.10441915624655
"b0739"	4.09835346125372	2.67184848809892	2.55577241698509	2.06961277083104
"b0740"	55.3277717269252	32.062181857187	79.2289449265378	92.0977683019811
"b0741"	22.5409440368955	26.7184848809892	40.5728871196383	34.1486107187121
"b0742"	4.09835346125372	2.67184848809892	8.30626035520154	7.24364469790863
"b0750"	1.02458836531343	0	2.23630086486195	1.03480638541552
"b0751"	1.02458836531343	0	4.15313017760077	11.3828702395707
"b0752"	0	5.34369697619783	0.319471552123136	0
"b0753"	0	0	0.319471552123136	0
"b0754"	19.4671789409552	21.3747879047913	28.113496586836	21.7309340937259
"b0755"	151.639078066388	106.873939523957	213.726468370378	184.195536603962
"b0756"	9.22129528782087	5.34369697619783	11.5009758764329	11.3828702395707
"b0757"	10.2458836531343	2.67184848809892	2.23630086486195	6.20883831249311
"b0758"	0	0	0	0
"b0759"	4.09835346125372	0	1.59735776061568	1.03480638541552
"b0760"	1.02458836531343	2.67184848809892	0.958414656369409	2.06961277083104
"b0761"	2.04917673062686	0	0.958414656369409	0
"b0762"	0	0	2.87524396910823	1.03480638541552
"b0763"	3.07376509594029	2.67184848809892	1.59735776061568	1.03480638541552
"b0764"	1.02458836531343	0	0.638943104246272	0
"b0765"	0	2.67184848809892	0.319471552123136	0
"b0766"	3.07376509594029	0	2.23630086486195	4.13922554166207
"b0767"	6.14753019188058	2.67184848809892	2.87524396910823	2.06961277083104
"b0768"	0	0	0	0
"b0769"	0	0	0	0
"b0770"	0	0	0	0
"b0771"	0	0	0	0
"b0772"	2.04917673062686	0	4.15313017760077	7.24364469790863
"b0773"	0	0	1.27788620849254	2.06961277083104
"b0774"	10.2458836531343	13.3592424404946	4.15313017760077	6.20883831249311
"b0775"	5.12294182656715	0	7.028374146709	8.27845108332414
"b0776"	1.02458836531343	0	1.59735776061568	2.06961277083104
"b0777"	1.02458836531343	0	3.19471552123136	4.13922554166207
"b0778"	2.04917673062686	5.34369697619783	2.55577241698509	0
"b0779"	3.07376509594029	2.67184848809892	6.38943104246272	10.3480638541552
"b0780"	2.04917673062686	2.67184848809892	1.91682931273882	5.17403192707759
"b0781"	0	2.67184848809892	3.19471552123136	3.10441915624655
"b0782"	0	0	2.23630086486195	3.10441915624655
"b0783"	2.04917673062686	5.34369697619783	1.91682931273882	2.06961277083104
"b0784"	1.02458836531343	0	1.91682931273882	2.06961277083104
"b0785"	1.02458836531343	2.67184848809892	0.319471552123136	0
"b0786"	4.09835346125372	5.34369697619783	0	1.03480638541552
"b0787"	0	0	0	0
"b0788"	0	0	0	0
"b0789"	0	0	0.319471552123136	0
"b0790"	0	2.67184848809892	0.319471552123136	0
"b0791"	0	2.67184848809892	0.319471552123136	1.03480638541552
"b0792"	0	0	0	0
"b0793"	0	0	0	0
"b0794"	1.02458836531343	0	0	0
"b0795"	0	0	0	0
"b0796"	1.02458836531343	0	0	0
"b0797"	6.14753019188058	5.34369697619783	0	0
"b0798"	0	0	0	0
"b0799"	0	0	0	0
"b0800"	6.14753019188058	0	0	0
"b0801"	4.09835346125372	5.34369697619783	0	2.06961277083104
"b0802"	1.02458836531343	5.34369697619783	0	0
"b0803"	0	0	0	0
"b0804"	0	0	0	0
"b0805"	5.12294182656715	8.01554546429675	0.638943104246272	0
"b0806"	0	0	0	0
"b0807"	2.04917673062686	0	0	0
"b0808"	0	2.67184848809892	0	0
"b0809"	6.14753019188058	0	0	0
"b0810"	4.09835346125372	5.34369697619783	0	1.03480638541552
"b0811"	9.22129528782087	0	1.59735776061568	1.03480638541552
"b0812"	11.2704720184477	10.6873939523957	1.27788620849254	1.03480638541552
"b0813"	0	2.67184848809892	0	0
"b0814"	67.6228321106864	50.7651212738794	16.6125207104031	14.4872893958173
"b0815"	1.02458836531343	0	0	0
"b0817"	3.07376509594029	2.67184848809892	0.638943104246272	0
"b0818"	5.12294182656715	0	0.319471552123136	0
"b0819"	24.5901207675223	37.4058788333848	2.55577241698509	5.17403192707759
"b0820"	10.2458836531343	2.67184848809892	0.958414656369409	1.03480638541552
"b0821"	0	5.34369697619783	0	0
"b0822"	4.09835346125372	2.67184848809892	0.319471552123136	0
"b0823"	0	2.67184848809892	0	1.03480638541552
"b0824"	0	0	0	0
"b0825"	0	2.67184848809892	0	2.06961277083104
"b0826"	3.07376509594029	0	0.638943104246272	1.03480638541552
"b0827"	7.17211855719401	2.67184848809892	1.27788620849254	1.03480638541552
"b0828"	4.09835346125372	10.6873939523957	0	0
"b0829"	2.04917673062686	0	0	1.03480638541552
"b0830"	1.02458836531343	0	0	0
"b0831"	0	2.67184848809892	0	0
"b0832"	0	0	0.319471552123136	1.03480638541552
"b0833"	0	0	0	0
"b0834"	0	0	0	0
"b0835"	3.07376509594029	10.6873939523957	0.638943104246272	0
"b0836"	1.02458836531343	0	0.319471552123136	0
"b0837"	0	2.67184848809892	0	0
"b0838"	12.2950603837612	10.6873939523957	0.638943104246272	2.06961277083104
"b0839"	7.17211855719401	0	1.59735776061568	1.03480638541552
"b0840"	2.04917673062686	2.67184848809892	0.319471552123136	0
"b0841"	3.07376509594029	2.67184848809892	2.87524396910823	1.03480638541552
"b0842"	1.02458836531343	0	1.91682931273882	3.10441915624655
"b0843"	0	0	0	0
"b0844"	0	0	0.638943104246272	0
"b0845"	1.02458836531343	0	0.958414656369409	2.06961277083104
"b0846"	0	0	0.319471552123136	0
"b0847"	7.17211855719401	2.67184848809892	3.83365862547763	3.10441915624655
"b0848"	0	0	0	0
"b0849"	1.02458836531343	5.34369697619783	0.638943104246272	0
"b0850"	0	2.67184848809892	0.319471552123136	1.03480638541552
"b0851"	0	0	1.59735776061568	1.03480638541552
"b0852"	2.04917673062686	0	1.91682931273882	3.10441915624655
"b0853"	4.09835346125372	2.67184848809892	2.55577241698509	1.03480638541552
"b0854"	9.22129528782087	5.34369697619783	5.75048793821645	7.24364469790863
"b0855"	0	0	0	0
"b0856"	0	0	0.638943104246272	0
"b0857"	0	0	0	3.10441915624655
"b0858"	1.02458836531343	0	0.638943104246272	0
"b0859"	1.02458836531343	8.01554546429675	1.59735776061568	0
"b0860"	0	0	0.958414656369409	1.03480638541552
"b0861"	3.07376509594029	0	2.23630086486195	3.10441915624655
"b0862"	0	2.67184848809892	0.958414656369409	0
"b0863"	5.12294182656715	10.6873939523957	7.028374146709	5.17403192707759
"b0864"	2.04917673062686	5.34369697619783	5.75048793821645	3.10441915624655
"b0865"	0	0	0	0
"b0866"	1.02458836531343	2.67184848809892	1.91682931273882	2.06961277083104
"b0867"	1.02458836531343	0	0.319471552123136	2.06961277083104
"b0868"	0	2.67184848809892	4.47260172972391	3.10441915624655
"b0869"	0	0	0.638943104246272	2.06961277083104
"b0870"	1.02458836531343	2.67184848809892	5.75048793821645	6.20883831249311
"b0871"	0	13.3592424404946	1.27788620849254	1.03480638541552
"b0872"	0	0	0.319471552123136	1.03480638541552
"b0873"	0	0	1.27788620849254	0
"b0874"	2.04917673062686	0	3.19471552123136	2.06961277083104
"b0875"	3.07376509594029	0	0.958414656369409	1.03480638541552
"b0876"	2.04917673062686	2.67184848809892	0.638943104246272	1.03480638541552
"b0877"	0	0	8.30626035520154	6.20883831249311
"b0878"	2.04917673062686	0	0.638943104246272	5.17403192707759
"b0879"	3.07376509594029	0	1.91682931273882	5.17403192707759
"b0880"	5.12294182656715	2.67184848809892	10.2230896679404	4.13922554166207
"b0881"	0	0	3.83365862547763	0
"b0882"	79.9178924944476	80.1554546429675	107.342441513374	77.6104789061638
"b0884"	61.4753019188058	88.1710001072642	46.3233750578548	62.0883831249311
"b0885"	2.04917673062686	0	0.958414656369409	2.06961277083104
"b0886"	0	0	0.319471552123136	1.03480638541552
"b0887"	1.02458836531343	5.34369697619783	1.91682931273882	2.06961277083104
"b0888"	8.19670692250744	8.01554546429675	14.056748293418	22.7657404791414
"b0889"	4.09835346125372	0	7.028374146709	10.3480638541552
"b0890"	3.07376509594029	8.01554546429675	3.83365862547763	4.13922554166207
"b0891"	2.04917673062686	5.34369697619783	1.59735776061568	2.06961277083104
"b0892"	0	0	0.638943104246272	1.03480638541552
"b0893"	24.5901207675223	16.0310909285935	27.4745534825897	24.8353532499724
"b0894"	0	0	0	0
"b0895"	0	2.67184848809892	0.319471552123136	1.03480638541552
"b0896"	0	5.34369697619783	0.638943104246272	0
"b0897"	2.04917673062686	2.67184848809892	0.319471552123136	0
"b0898"	7.17211855719401	5.34369697619783	12.4593905328023	16.5569021666483
"b0899"	0	0	0	0
"b0900"	0	0	0.319471552123136	1.03480638541552
"b0901"	1.02458836531343	0	0	0
"b0902"	1.02458836531343	0	3.19471552123136	2.06961277083104
"b0903"	80.942480859761	45.4214242976816	43.7676026408697	46.5662873436983
"b0904"	1.02458836531343	8.01554546429675	0.638943104246272	1.03480638541552
"b0905"	6.14753019188058	5.34369697619783	1.27788620849254	3.10441915624655
"b0906"	1.02458836531343	0	0	1.03480638541552
"b0907"	27.6638858634626	32.062181857187	29.0719112432054	28.9745787916345
"b0908"	1.02458836531343	2.67184848809892	3.83365862547763	3.10441915624655
"b0909"	0	0	0	0
"b0910"	14.344237114388	8.01554546429675	14.056748293418	20.6961277083104
"b0911"	594.26125188179	472.917182393508	569.937248987675	644.684378113868
"b0912"	9.22129528782087	13.3592424404946	10.2230896679404	10.3480638541552
"b0913"	0	0	0.319471552123136	0
"b0914"	19.4671789409552	8.01554546429675	15.0151629497874	18.6265149374793
"b0915"	0	0	0.958414656369409	2.06961277083104
"b0916"	0	2.67184848809892	0.319471552123136	0
"b0917"	4.09835346125372	0	2.87524396910823	2.06961277083104
"b0918"	6.14753019188058	13.3592424404946	6.38943104246272	8.27845108332414
"b0919"	1.02458836531343	0	1.59735776061568	1.03480638541552
"b0920"	1.02458836531343	0	1.27788620849254	0
"b0921"	3.07376509594029	0	2.87524396910823	3.10441915624655
"b0922"	5.12294182656715	5.34369697619783	5.43101638609332	5.17403192707759
"b0923"	5.12294182656715	0	1.27788620849254	1.03480638541552
"b0924"	13.3196487490746	10.6873939523957	11.1815043243098	13.4524830104017
"b0925"	1.02458836531343	0	0.958414656369409	2.06961277083104
"b0926"	3.07376509594029	16.0310909285935	9.26467501157095	4.13922554166207
"b0927"	8.19670692250744	5.34369697619783	12.7788620849254	13.4524830104017
"b0928"	34.8360044206566	29.3903333690881	45.6844319536085	43.4618681874518
"b0929"	69.6720088413133	66.7962122024729	152.068458810613	129.35079817694
"b0930"	56.3523600922387	42.7495758095826	35.4613422856681	31.0441915624655
"b0931"	18.4425905756417	18.7029394166924	23.0019517528658	16.5569021666483
"b0932"	10.2458836531343	8.01554546429675	11.820447428556	13.4524830104017
"b0933"	0	0	0	1.03480638541552
"b0934"	0	0	0	0
"b0935"	0	0	0	0
"b0936"	0	0	0.319471552123136	0
"b0937"	0	0	0	0
"b0938"	0	0	0	0
"b0939"	0	0	0	0
"b0940"	0	0	0	0
"b0941"	0	0	0	0
"b0942"	0	0	0	0
"b0943"	0	0	0	0
"b0944"	0	0	0	0
"b0945"	0	0	0.319471552123136	0
"b0946"	2.04917673062686	2.67184848809892	2.87524396910823	1.03480638541552
"b0947"	2.04917673062686	0	1.59735776061568	1.03480638541552
"b0948"	15.3688254797015	5.34369697619783	23.6408948571121	19.6613213228948
"b0949"	0	0	2.23630086486195	1.03480638541552
"b0950"	2.04917673062686	0	1.59735776061568	0
"b0951"	4.09835346125372	0	0.638943104246272	0
"b0952"	1.02458836531343	0	1.27788620849254	1.03480638541552
"b0953"	18.4425905756417	32.062181857187	60.0606517991496	62.0883831249311
"b0954"	16.3934138450149	24.0466363928902	41.2118302238846	38.2878362603742
"b0955"	4.09835346125372	0	2.55577241698509	2.06961277083104
"b0956"	2.04917673062686	5.34369697619783	6.70890259458586	6.20883831249311
"b0957"	1159.8340295348	825.601182822565	508.918182532156	669.51973136384
"b0958"	2.04917673062686	0	3.19471552123136	4.13922554166207
"b0959"	0	0	0.319471552123136	1.03480638541552
"b0960"	1.02458836531343	2.67184848809892	2.87524396910823	2.06961277083104
"b0961"	4.09835346125372	5.34369697619783	3.5141870733545	8.27845108332414
"b0962"	4.09835346125372	2.67184848809892	5.75048793821645	6.20883831249311
"b0963"	4.09835346125372	5.34369697619783	5.11154483397018	4.13922554166207
"b0964"	0	0	0	0
"b0965"	1.02458836531343	0	0.638943104246272	5.17403192707759
"b0966"	1.02458836531343	2.67184848809892	4.47260172972391	8.27845108332414
"b0967"	9.22129528782087	13.3592424404946	11.5009758764329	12.4176766249862
"b0968"	0	0	0	0
"b0969"	0	0	1.59735776061568	0
"b0970"	13.3196487490746	21.3747879047913	13.0983336370486	8.27845108332414
"b0972"	0	0	0	0
"b0973"	0	0	0	0
"b0974"	0	0	0	0
"b0975"	1.02458836531343	0	0	0
"b0976"	0	0	0	0
"b0977"	0	0	0	0
"b0978"	0	0	0.638943104246272	0
"b0979"	0	0	0.638943104246272	0
"b0980"	0	0	0	0
"b0981"	0	0	0	0
"b0982"	0	0	0	0
"b0983"	2.04917673062686	0	0	0
"b0984"	0	0	0	0
"b0985"	0	0	0	0
"b0986"	0	0	0	0
"b0987"	1.02458836531343	2.67184848809892	0.319471552123136	0
"b0988"	0	0	0	0
"b0989"	0	0	0	0
"b0990"	20.4917673062686	13.3592424404946	3.83365862547763	1.03480638541552
"b0991"	0	0	1.27788620849254	1.03480638541552
"b0992"	1.02458836531343	0	0.319471552123136	0
"b0993"	0	0	0.319471552123136	0
"b0994"	0	0	0	0
"b0995"	2.04917673062686	0	0	0
"b0996"	0	0	0	0
"b0997"	0	0	0	0
"b0998"	0	0	0	0
"b0999"	1.02458836531343	0	0	0
"b1000"	1.02458836531343	0	0	1.03480638541552
"b1001"	0	0	0	0
"b1002"	0	5.34369697619783	0.319471552123136	0
"b1003"	2.04917673062686	5.34369697619783	0.638943104246272	0
"b1004"	7.17211855719401	2.67184848809892	1.27788620849254	1.03480638541552
"b1006"	1.02458836531343	0	0	0
"b1007"	0	0	0	0
"b1008"	0	0	0	0
"b1009"	0	0	0	0
"b1010"	0	0	0	0
"b1011"	0	0	0	0
"b1012"	0	0	0	0
"b1013"	0	0	0	0
"b1014"	1.02458836531343	2.67184848809892	0	0
"b1015"	12.2950603837612	8.01554546429675	0.638943104246272	0
"b1018"	7.17211855719401	8.01554546429675	2.87524396910823	1.03480638541552
"b1019"	0	5.34369697619783	0.638943104246272	0
"b1020"	1.02458836531343	2.67184848809892	0.319471552123136	0
"b1021"	0	0	0	0
"b1022"	0	0	0	0
"b1023"	0	0	0	0
"b1024"	0	0	0	0
"b1025"	0	0	0	0
"b1026"	2.04917673062686	0	0	0
"b1027"	0	0	0	0
"b1028"	0	0	0	0
"b1029"	0	0	0	0
"b1033"	1.02458836531343	2.67184848809892	0.958414656369409	1.03480638541552
"b1034"	0	0	0.319471552123136	0
"b1035"	1.02458836531343	2.67184848809892	0.319471552123136	0
"b1036"	12.2950603837612	18.7029394166924	2.23630086486195	2.06961277083104
"b1037"	2.04917673062686	0	0	0
