"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"b3316"	40.0540592806057	0.465444533365397	0.533141529794373	0.873022466557639	0.382650832175045	0.986089039807014
"b3317"	271.969310937704	0.481608333222804	0.293384182901044	1.64156202444372	0.100680803177974	0.691489032815757
"b3318"	94.2321433605408	-0.0308864120518006	0.373463902427357	-0.0827025365799802	0.934088067885444	0.997650430522366
"b3319"	382.318777851247	0.370358265206238	0.268265779851064	1.38056469748715	0.16741284414661	0.842885364928868
"b3320"	370.486053583645	0.219340858545077	0.258187442859262	0.849541155510956	0.395580239656463	0.986089039807014
"b3321"	144.392322587655	0.393141346676203	0.327289933828397	1.2012020720513	0.229672825848299	0.908515925032829
"b3322"	0.258701596353879	-0.589898758603143	4.92526649261605	-0.119769916914652	0.904665413187731	NA
"b3323"	0	NA	NA	NA	NA	NA
"b3324"	0	NA	NA	NA	NA	NA
"b3325"	0	NA	NA	NA	NA	NA
"b3326"	0	NA	NA	NA	NA	NA
"b3327"	0	NA	NA	NA	NA	NA
"b3328"	0	NA	NA	NA	NA	NA
"b3329"	0	NA	NA	NA	NA	NA
"b3330"	0	NA	NA	NA	NA	NA
"b3331"	0	NA	NA	NA	NA	NA
"b3332"	0.0798678880307841	0.269440393348403	4.95787433779403	0.0543459505002882	0.956659540416655	NA
"b3333"	0	NA	NA	NA	NA	NA
"b3334"	0	NA	NA	NA	NA	NA
"b3335"	0	NA	NA	NA	NA	NA
"b3336"	0.336014979359142	1.54891251869191	4.92474747653764	0.3145161302323	0.753129067437661	NA
"b3337"	2.85219552809004	4.35827693999163	2.14499603822488	2.03183449401537	0.0421704138863064	NA
"b3338"	0	NA	NA	NA	NA	NA
"b3339"	325.01551786127	0.0737820415699775	0.245848564806117	0.300111744106231	0.764091921369812	0.997650430522366
"b3340"	455.259063301498	0.00285582242871953	0.257770818963495	0.0110789205706173	0.991160481157459	0.998657646869607
"b3341"	235.095171067385	0.00814626696906748	0.288360324968315	0.0282503044410239	0.977462516073132	0.997650430522366
"b3342"	53.7445895663668	0.211420719447104	0.464503861190083	0.455153847172408	0.648998561302789	0.997650430522366
"b3343"	0.336014979359142	1.54891251869191	4.92474747653764	0.3145161302323	0.753129067437661	NA
"b3344"	0	NA	NA	NA	NA	NA
"b3345"	0.594716575713021	0.202753180981031	3.7119718440716	0.0546214221168862	0.956440071852537	NA
"b3346"	1.99396528055726	0.788272460043234	2.30426503590332	0.342092792174932	0.732281061603953	NA
"b3347"	11.50494839275	-0.471656986974008	0.94926737161981	-0.496864214524916	0.6192848083657	0.997650430522366
"b3348"	0.638943104246272	-2.11984865945164	4.18780639782779	-0.506195477553883	0.612719429491967	NA
"b3349"	57.2377731208301	0.708893873164867	0.440077111659628	1.61084013320182	0.107214571216843	0.705359021163442
"b3350"	1.84340635124029	-1.23858785263889	2.42398738499204	-0.510971245274428	0.609371191733227	NA
"b3351"	0.256147091328358	2.80433699313372	4.96462506489136	0.56486380269989	0.572166405863886	NA
"b3352"	4.01771867178867	0.0842659439172884	1.5156678526222	0.0555965766322109	0.955663191740387	NA
"b3353"	0	NA	NA	NA	NA	NA
"b3354"	0.258701596353879	-0.589898758603143	4.92526649261605	-0.119769916914652	0.904665413187731	NA
"b3355"	0.0798678880307841	0.269440393348403	4.95787433779403	0.0543459505002882	0.956659540416655	NA
"b3356"	2.42309283138534	-0.867370952947222	2.03593424369634	-0.42603092689893	0.670085310542523	NA
"b3357"	25.0265556767018	-0.564075182084814	0.646913914696021	-0.87194782686019	0.383236840613444	0.986089039807014
"b3358"	0.754452351774589	-0.414776943058335	3.33316521497038	-0.124439359079901	0.900967411479297	NA
"b3359"	1.60787052384149	-0.784410340467086	2.46328595813168	-0.31844063328402	0.750150720228	NA
"b3360"	0.319471552123136	-1.13831773794631	4.89065776488032	-0.232753505289317	0.815952818766784	NA
"b3361"	0.336014979359142	1.54891251869191	4.92474747653764	0.3145161302323	0.753129067437661	NA
"b3362"	0	NA	NA	NA	NA	NA
"b3363"	1.84340635124029	-1.23858785263889	2.42398738499204	-0.510971245274428	0.609371191733227	NA
"b3364"	4.8940056782255	2.02691639778123	1.40590760078601	1.44171380583477	0.14938312728649	NA
"b3365"	0.159735776061568	-0.352899143356319	4.93257431840893	-0.0715446175923309	0.94296431580925	NA
"b3366"	0	NA	NA	NA	NA	NA
"b3367"	0.0798678880307841	0.269440393348403	4.95787433779403	0.0543459505002882	0.956659540416655	NA
"b3368"	7.02049798331906	-0.334332365898395	1.19263330744893	-0.280331233255207	0.779223390355465	NA
"b3369"	0	NA	NA	NA	NA	NA
"b3370"	0	NA	NA	NA	NA	NA
"b3371"	0.667962122024729	3.45216671303574	4.2303749349379	0.816042730521335	0.414475696799737	NA
"b3374"	0.336014979359142	1.54891251869191	4.92474747653764	0.3145161302323	0.753129067437661	NA
"b3375"	0.0798678880307841	0.269440393348403	4.95787433779403	0.0543459505002882	0.956659540416655	NA
"b3376"	0.258701596353879	-0.589898758603143	4.92526649261605	-0.119769916914652	0.904665413187731	NA
"b3377"	0	NA	NA	NA	NA	NA
"b3378"	0	NA	NA	NA	NA	NA
"b3379"	0	NA	NA	NA	NA	NA
"b3380"	0	NA	NA	NA	NA	NA
"b3381"	0	NA	NA	NA	NA	NA
"b3382"	0.747830010055513	2.13962906886081	3.73615253159438	0.572682472347491	0.56685970730523	NA
"b3383"	1.26012419271223	3.18533064996365	2.81567523592192	1.13128481911753	0.257935231793568	NA
"b3384"	12.5328355018613	0.25034227852547	0.885596093600755	0.282682229895122	0.777420439375726	0.997650430522366
"b3385"	2.5662851802109	-1.71192051532987	2.07420345458159	-0.825338763923333	0.409179290076796	NA
"b3386"	3.56363993987569	-0.0494655379212448	1.64042463616264	-0.0301541057301827	0.975944150192433	NA
"b3387"	0.754452351774589	-0.414776943058335	3.33316521497038	-0.124439359079901	0.900967411479297	NA
"b3388"	8.62685517549252	-0.56861197883496	1.06934202862347	-0.531740045387458	0.59490605238993	0.997650430522366
"b3389"	21.4359520201778	0.4741704968944	0.69436963104492	0.682879082976089	0.494683252263906	0.997650430522366
"b3390"	15.5181497321965	-0.140531466729072	0.821126038799518	-0.171144818321105	0.864109895787146	0.997650430522366
"b3391"	0.256147091328358	2.80433699313372	4.96462506489136	0.56486380269989	0.572166405863886	NA
"b3392"	0.256147091328358	2.80433699313372	4.96462506489136	0.56486380269989	0.572166405863886	NA
"b3393"	0	NA	NA	NA	NA	NA
"b3394"	0	NA	NA	NA	NA	NA
"b3395"	0.498305260446232	-1.70880667087313	4.23181628026639	-0.40379982440201	0.686359925629884	NA
"b3396"	10.6996471707231	-0.10951041290364	0.952646362337518	-0.114953898144253	0.908481663668652	0.997650430522366
"b3397"	4.43737463274843	-3.11524083342066	1.86302025142559	-1.67214544825096	0.0944956444994834	NA
"b3398"	1.51401371360022	-3.29113731886395	2.74306640082198	-1.19980227889406	0.230216138916461	NA
"b3399"	1.90417630700954	-1.36601054799	2.39174362852218	-0.571135857413797	0.567907553865076	NA
"b3400"	0.498305260446232	-1.70880667087313	4.23181628026639	-0.40379982440201	0.686359925629884	NA
"b3401"	2.78076024803153	-1.10314841026649	1.93958809724416	-0.568753959582389	0.569523123268745	NA
"b3402"	0.159735776061568	-0.352899143356319	4.93257431840893	-0.0715446175923309	0.94296431580925	NA
"b3403"	8.04716869534747	-0.573105269204102	1.11498369137579	-0.514003275237991	0.607249700784671	0.997650430522366
"b3404"	0.319471552123136	-1.13831773794631	4.89065776488032	-0.232753505289317	0.815952818766784	NA
"b3405"	11.7487145588109	0.234627068447278	0.949720413576934	0.247048568287167	0.804870636671875	0.997650430522366
"b3406"	0.0798678880307841	0.269440393348403	4.95787433779403	0.0543459505002882	0.956659540416655	NA
"b3407"	2.7359420417894	-0.471838045545877	1.84917238747081	-0.255161740864641	0.798598179550754	NA
"b3408"	1.18943315142604	-0.0923908210715764	2.78552393437317	-0.0331682021940218	0.973540455136978	NA
"b3409"	10.9517264253579	0.00649925601223925	0.934745955938627	0.00695296510345745	0.994452381190945	0.998657646869607
"b3410"	0.827697898086297	1.47392696050013	3.56575217981368	0.413356533537097	0.679345415719031	NA
"b3411"	0.933286060097685	-0.804698365404308	3.08476283434204	-0.260862312151121	0.794198689326547	NA
"b3412"	4.96092581740329	0.635660531237131	1.38427737754734	0.459200259678731	0.64609036411446	NA
"b3413"	2.6957833499497	0.0599048547094919	1.90904317678459	0.0313795179899441	0.974966875382906	NA
"b3414"	37.1938579775301	0.377154476445782	0.535847757741773	0.703846327612205	0.481528479295788	0.997650430522366
"b3415"	4.24229224031305	-0.200946974074686	1.49481991783098	-0.134428884494839	0.893063442398016	NA
"b3416"	0.415882867389926	0.923174964416018	4.61079742325226	0.200220239510078	0.841308338813989	NA
"b3417"	0.754452351774589	-0.414776943058335	3.33316521497038	-0.124439359079901	0.900967411479297	NA
"b3418"	2.57950500952568	2.45021074783625	2.10916257340535	1.16169838149568	0.24535800338355	NA
"b3421"	2.42639157518319	1.56775953983754	1.9523141389411	0.803026269475188	0.421959551187087	NA
"b3422"	0.0798678880307841	0.269440393348403	4.95787433779403	0.0543459505002882	0.956659540416655	NA
"b3423"	0.677138968769327	-2.11894212215086	3.74418372213683	-0.565928992646111	0.571442051672457	NA
"b3424"	2.1603233983379	-0.567174669210565	2.08567155301398	-0.271938632135509	0.78566920600903	NA
"b3425"	1.41504789330791	-3.21090973960936	2.79889713379198	-1.14720534057612	0.251296764868996	NA
"b3426"	62.9758423294392	-4.53942583660693	0.680785985616447	-6.66791904139523	2.59455828672613e-11	8.10799464601915e-09
"b3427"	0.0798678880307841	0.269440393348403	4.95787433779403	0.0543459505002882	0.956659540416655	NA
"b3428"	8.63600716811374	0.591429804162065	1.09255632090785	0.541326605177317	0.588282485622404	0.997650430522366
"b3429"	5.26688060562648	0.434123642652362	1.35841857977632	0.319580171469568	0.749286607580583	NA
"b3430"	1.84491968290832	-0.276046921805369	2.269731979816	-0.121620933334934	0.903199234156252	NA
"b3431"	4.20166139016281	-0.87723819109802	1.6002499485182	-0.548188232663482	0.583562661194041	NA
"b3432"	4.06194520032192	-0.411959641670102	1.55154356558151	-0.26551600020055	0.790611985682547	NA
"b3433"	22.0287306226975	-0.088354057844378	0.694336069492459	-0.127249701875581	0.898742768669503	0.997650430522366
"b3434"	1.77016080492858	-1.9748856693262	2.43483885031093	-0.81109502137031	0.417311104726162	NA
"b3437"	0.239603664092352	-0.748230261662049	4.9209700357363	-0.152049343163719	0.879148017836065	NA
"b3438"	1.98148969001481	-0.373739876372036	2.17944118741935	-0.171484267861606	0.863842999641946	NA
"b3439"	2.19596475783543	0.267017365589169	2.03568788969207	0.131168125988881	0.895642309847537	NA
"b3440"	3.64095332288095	0.311132884549564	1.63682627078258	0.190083022311713	0.849244073768654	NA
"b3441"	0	NA	NA	NA	NA	NA
"b3442"	0	NA	NA	NA	NA	NA
"b3443"	0	NA	NA	NA	NA	NA
"b3444"	0.0798678880307841	0.269440393348403	4.95787433779403	0.0543459505002882	0.956659540416655	NA
"b3445"	0	NA	NA	NA	NA	NA
"b3446"	0	NA	NA	NA	NA	NA
"b3447"	0.512294182656715	3.45399684513585	4.64077653595484	0.744271312866648	0.456712352727636	NA
"b3448"	0.256147091328358	2.80433699313372	4.96462506489136	0.56486380269989	0.572166405863886	NA
"b3449"	2.76496105956785	0.942597446133047	1.81683549643936	0.518812764270818	0.60389131590632	NA
"b3450"	0.498305260446232	-1.70880667087313	4.23181628026639	-0.40379982440201	0.686359925629884	NA
"b3451"	0	NA	NA	NA	NA	NA
"b3452"	0	NA	NA	NA	NA	NA
"b3453"	0.935840565123207	-2.57803770464807	3.31262093345602	-0.778247121066894	0.436423342473503	NA
"b3454"	1.18943315142604	-0.0923908210715764	2.78552393437317	-0.0331682021940218	0.973540455136978	NA
"b3455"	0.850863667041379	0.909758612588768	3.23261329582984	0.281431315574424	0.778379601959576	NA
"b3456"	4.77698309902915	1.45995661185006	1.39575562812928	1.04599729524775	0.29556228116426	NA
"b3457"	1.26419202940578	2.02402456117994	2.91188465860587	0.695090911378676	0.486998330140413	NA
"b3458"	3.10759838064607	0.318008084580622	1.69677970365091	0.187418604723038	0.851332436590538	NA
"b3459"	0.0798678880307841	0.269440393348403	4.95787433779403	0.0543459505002882	0.956659540416655	NA
"b3460"	8.99999999189385	1.45387837484108	1.04757214273173	1.38785513239197	0.165181162654516	0.842885364928868
"b3461"	43.0933459012657	0.0442972612509273	0.514384989764519	0.0861169399037211	0.93137345755421	0.997650430522366
"b3462"	8.00926757394813	0.675734069054639	1.09424871859915	0.617532428934174	0.536883598264994	0.997650430522366
"b3463"	10.1838768290817	-0.237986911081356	0.991354200021423	-0.240062442945431	0.810281849120873	0.997650430522366
"b3464"	10.6184433662111	-0.737892012129944	0.997700240159956	-0.739592898175149	0.459547052196756	0.997650430522366
"b3465"	1.99803311725081	0.444517028075174	2.10135829612009	0.211537950903433	0.832467521628635	NA
"b3466"	0.0798678880307841	0.269440393348403	4.95787433779403	0.0543459505002882	0.956659540416655	NA
"b3467"	1.27185554448235	-1.3892611878352	2.74756078207563	-0.50563437828141	0.613113343064664	NA
"b3468"	3.92944302990899	-0.441828105647953	1.62560986277467	-0.271792215195976	0.785781791352679	NA
"b3469"	0.672029958718283	1.57258268571083	3.78863078263238	0.415079424714537	0.678083761067992	NA
"b3470"	2.06391208307111	-1.56267488192797	2.33129088084414	-0.670304548766621	0.502663667994588	NA
"b3471"	2.15776889331238	0.17750662462038	2.0429159488527	0.0868888535135611	0.930759859618049	NA
"b3472"	7.28430858972398	-0.845635566132156	1.18384951556769	-0.714310015768049	0.475035500258957	NA
"b3473"	0.418437372415448	-1.44354695849773	4.5615061539495	-0.316462788775997	0.751651265153454	NA
"b3474"	0	NA	NA	NA	NA	NA
"b3475"	3.00382048488787	-1.95183123632478	1.95958466021648	-0.996043333034233	0.319229091101145	NA
"b3476"	0	NA	NA	NA	NA	NA
"b3477"	0	NA	NA	NA	NA	NA
"b3478"	0	NA	NA	NA	NA	NA
"b3479"	0	NA	NA	NA	NA	NA
"b3480"	0.258701596353879	-0.589898758603143	4.92526649261605	-0.119769916914652	0.904665413187731	NA
"b3481"	0.239603664092352	-0.748230261662049	4.9209700357363	-0.152049343163719	0.879148017836065	NA
"b3482"	0	NA	NA	NA	NA	NA
"b3483"	0	NA	NA	NA	NA	NA
"b3484"	0	NA	NA	NA	NA	NA
"b3485"	0.336014979359142	1.54891251869191	4.92474747653764	0.3145161302323	0.753129067437661	NA
"b3486"	0.754452351774589	-0.414776943058335	3.33316521497038	-0.124439359079901	0.900967411479297	NA
"b3487"	2.08452334700067	-0.570491323925111	2.16548021335565	-0.263447950439164	0.792205336359522	NA
"b3488"	0	NA	NA	NA	NA	NA
"b3491"	0.747830010055513	2.13962906886081	3.73615253159438	0.572682472347491	0.56685970730523	NA
"b3492"	2.11761020147268	0.81682512279018	2.13529266735498	0.382535441290113	0.702064245794705	NA
"b3493"	38.982692073195	-0.00402716231867278	0.532763562887854	-0.00755900478036351	0.99396884422602	0.998657646869607
"b3494"	0.0798678880307841	0.269440393348403	4.95787433779403	0.0543459505002882	0.956659540416655	NA
"b3495"	28.9341937082603	-0.737014139071491	0.644189548869185	-1.14409515082207	0.252584178500624	0.922943874979714
"b3496"	0.418437372415448	-1.44354695849773	4.5615061539495	-0.316462788775997	0.751651265153454	NA
"b3497"	1.94133099817511	0.362341271770977	2.20845996025513	0.164069658627235	0.869676307011475	NA
"b3498"	6.77893149191006	-0.0576804622849907	1.31591237356026	-0.0438330571578513	0.965037476597016	NA
"b3499"	1.3326255002516	-1.52227601875395	2.67649642464273	-0.568756978241488	0.569521074416037	NA
"b3500"	8.65858125935994	0.5146609631881	1.09076519878659	0.471834785122066	0.637044719924678	0.997650430522366
"b3501"	0.757006856800111	-2.29059775527051	3.56596601448943	-0.642349855821181	0.520646050066511	NA
"b3502"	0.0798678880307841	0.269440393348403	4.95787433779403	0.0543459505002882	0.956659540416655	NA
"b3503"	0	NA	NA	NA	NA	NA
"b3504"	0	NA	NA	NA	NA	NA
"b3505"	0.159735776061568	-0.352899143356319	4.93257431840893	-0.0715446175923309	0.94296431580925	NA
"b3506"	0.747830010055513	2.13962906886081	3.73615253159438	0.572682472347491	0.56685970730523	NA
"b3507"	0	NA	NA	NA	NA	NA
"b3508"	0	NA	NA	NA	NA	NA
"b3509"	1.00804493807743	1.64096184776862	3.19391393818327	0.513777728369854	0.607407400848731	NA
"b3510"	0.831765734779851	0.764159915098498	3.44727479314894	0.221670728604861	0.824570218412311	NA
"b3511"	0.336014979359142	1.54891251869191	4.92474747653764	0.3145161302323	0.753129067437661	NA
"b3512"	0	NA	NA	NA	NA	NA
"b3513"	0	NA	NA	NA	NA	NA
"b3514"	0.498305260446232	-1.70880667087313	4.23181628026639	-0.40379982440201	0.686359925629884	NA
"b3515"	0.667962122024729	3.45216671303574	4.2303749349379	0.816042730521335	0.414475696799737	NA
"b3516"	0.0798678880307841	0.269440393348403	4.95787433779403	0.0543459505002882	0.956659540416655	NA
"b3517"	1.26930103945683	-0.269250927463787	2.69731230360461	-0.0998219327824841	0.920485695175087	NA
"b3518"	0	NA	NA	NA	NA	NA
"b3519"	2.3465236871524	1.81813636485254	1.99801290552088	0.909972282875999	0.36283712731626	NA
"b3520"	0	NA	NA	NA	NA	NA
"b3521"	0	NA	NA	NA	NA	NA
"b3522"	0.338569484384663	-1.1157585986062	4.89226875430219	-0.228065679675717	0.819595180661062	NA
"b3523"	7.81284926503154	0.831470565262785	1.11504257714865	0.745685036879038	0.455857700175137	0.997650430522366
"b3524"	1.4364033960098	4.77224756470703	2.87256218670689	1.66132088864469	0.0966490169403025	NA
"b3525"	0	NA	NA	NA	NA	NA
"b3526"	2.75503997405092	-0.45325714162193	1.83079853261688	-0.247573467832127	0.804464441335449	NA
"b3527"	2.58868185627028	0.528215439411078	1.90705395714211	0.276979808270688	0.7817956104859	NA
"b3528"	2.24274579139421	-1.73182157020067	2.25948467633823	-0.76646749957486	0.44339818292816	NA
"b3529"	0.674584463743805	-0.141349133092738	3.49579750346462	-0.0404340162588507	0.967747111361771	NA
"b3530"	1.67600706010215	2.33831404855868	2.44344115342939	0.956975798364058	0.338579470632514	NA
"b3531"	0	NA	NA	NA	NA	NA
"b3532"	0.159735776061568	-0.352899143356319	4.93257431840893	-0.0715446175923309	0.94296431580925	NA
"b3533"	0	NA	NA	NA	NA	NA
"b3534"	0.256147091328358	2.80433699313372	4.96462506489136	0.56486380269989	0.572166405863886	NA
"b3535"	0	NA	NA	NA	NA	NA
"b3536"	2.58612735124476	1.17879746144542	1.88647020986097	0.624869375240383	0.532056793492114	NA
"b3537"	0	NA	NA	NA	NA	NA
"b3538"	0	NA	NA	NA	NA	NA
"b3539"	0.415882867389926	0.923174964416018	4.61079742325226	0.200220239510078	0.841308338813989	NA
"b3540"	0.0798678880307841	0.269440393348403	4.95787433779403	0.0543459505002882	0.956659540416655	NA
"b3541"	0.926663718378608	1.41928849571034	3.49189711100412	0.406451980282492	0.684410533193268	NA
"b3542"	0.594716575713021	0.202753180981031	3.7119718440716	0.0546214221168862	0.956440071852537	NA
"b3543"	1.24358076547622	1.26924562556505	2.76996550861772	0.458217122782309	0.646796459374913	NA
"b3544"	20.4446527786466	-0.462273589727755	0.71389121938334	-0.647540657702818	0.517282089600641	0.997650430522366
"b3546"	1.10956526339526	0.110689113600069	2.90645746584546	0.0380838580646048	0.969620821371983	NA
"b3547"	0.256147091328358	2.80433699313372	4.96462506489136	0.56486380269989	0.572166405863886	NA
"b3548"	0.336014979359142	1.54891251869191	4.92474747653764	0.3145161302323	0.753129067437661	NA
"b3549"	0.935840565123207	-2.57803770464807	3.31262093345602	-0.778247121066894	0.436423342473503	NA
"b3550"	0.336014979359142	1.54891251869191	4.92474747653764	0.3145161302323	0.753129067437661	NA
"b3551"	4.54248844498784	1.00505660904095	1.44590599496357	0.695105084660969	0.486989448496213	NA
"b3552"	2.12874987553392	-1.4231790770752	2.27007589460331	-0.626930174651228	0.530705006727602	NA
"b3553"	9.77883670116783	0.186813089193823	0.984375796854486	0.189778222697848	0.849482921533046	0.997650430522366
"b3554"	8.57286012250579	0.0455071638103322	1.06493319963403	0.0427324115972447	0.96591484244104	0.997650430522366
"b3555"	0.512294182656715	3.45399684513585	4.64077653595484	0.744271312866648	0.456712352727636	NA
"b3556"	140.88950640322	0.569768380738234	0.378066108631535	1.50706018796711	0.131795230325528	0.762594385305616
"b3557"	0.512294182656715	3.45399684513585	4.64077653595484	0.744271312866648	0.456712352727636	NA
"b3558"	0	NA	NA	NA	NA	NA
"b3559"	18.7803748788531	0.0624931775437779	0.752353588575418	0.0830635734217854	0.933800989915958	0.997650430522366
"b3560"	21.6759948009156	0.0870694571641418	0.723297543657809	0.120378477609395	0.904183339790906	0.997650430522366
"b3561"	0	NA	NA	NA	NA	NA
"b3562"	0.159735776061568	-0.352899143356319	4.93257431840893	-0.0715446175923309	0.94296431580925	NA
"b3563"	0.258701596353879	-0.589898758603143	4.92526649261605	-0.119769916914652	0.904665413187731	NA
"b3564"	0.987433674147865	0.621284806392158	3.29778974300614	0.188394304915819	0.850567563786398	NA
"b3565"	0.757006856800111	-2.29059775527051	3.56596601448943	-0.642349855821181	0.520646050066511	NA
"b3566"	0	NA	NA	NA	NA	NA
"b3567"	0	NA	NA	NA	NA	NA
"b3568"	1.00397710138387	2.78541204496407	3.09237974857557	0.900734150211369	0.367729686687599	NA
"b3569"	0.594716575713021	0.202753180981031	3.7119718440716	0.0546214221168862	0.956440071852537	NA
"b3570"	6.59362800293134	1.48652221847254	1.25211470946197	1.18720929259851	0.235145076366333	NA
"b3571"	0.256147091328358	2.80433699313372	4.96462506489136	0.56486380269989	0.572166405863886	NA
"b3572"	3.4576022822157	1.3894253521358	1.63399192894829	0.850325713071357	0.395144024691637	NA
"b3573"	0.667962122024729	3.45216671303574	4.2303749349379	0.816042730521335	0.414475696799737	NA
"b3574"	0.39933944015392	-1.44819313310571	4.87076238923144	-0.297323707743876	0.766219383428918	NA
"b3575"	0	NA	NA	NA	NA	NA
"b3576"	0	NA	NA	NA	NA	NA
"b3577"	0	NA	NA	NA	NA	NA
"b3578"	0	NA	NA	NA	NA	NA
"b3579"	0	NA	NA	NA	NA	NA
"b3580"	0.159735776061568	-0.352899143356319	4.93257431840893	-0.0715446175923309	0.94296431580925	NA
"b3581"	0	NA	NA	NA	NA	NA
"b3582"	0	NA	NA	NA	NA	NA
"b3583"	0	NA	NA	NA	NA	NA
"b3584"	0.498305260446232	-1.70880667087313	4.23181628026639	-0.40379982440201	0.686359925629884	NA
"b3585"	0.512294182656715	3.45399684513585	4.64077653595484	0.744271312866648	0.456712352727636	NA
"b3586"	0	NA	NA	NA	NA	NA
"b3587"	0	NA	NA	NA	NA	NA
"b3588"	0	NA	NA	NA	NA	NA
"b3589"	0	NA	NA	NA	NA	NA
"b3590"	1.05738047666172	-2.82740307763301	3.15166618874765	-0.89711375136353	0.369658221609088	NA
"b3591"	2.71081344551767	0.279371550628022	1.8618613704999	0.150049598243189	0.880725484441518	NA
"b3592"	2.52024838542446	3.45684257833794	2.13356729840672	1.62021726754033	0.105185613413996	NA
"b3593"	1.4364033960098	4.77224756470703	2.87256218670689	1.66132088864469	0.0966490169403025	NA
"b3594"	0	NA	NA	NA	NA	NA
"b3595"	0	NA	NA	NA	NA	NA
"b3596"	0	NA	NA	NA	NA	NA
"b3597"	0	NA	NA	NA	NA	NA
"b3598"	0.415882867389926	0.923174964416018	4.61079742325226	0.200220239510078	0.841308338813989	NA
"b3599"	0.718810992277057	-2.28938025898033	3.99264676884054	-0.573399148867146	0.566374466473294	NA
"b3600"	1.9247875709391	-0.38178030163094	2.2319123977703	-0.171055235865145	0.864180333621189	NA
"b3601"	2.66269649547769	-1.06278634318058	1.96756243090391	-0.540153809855136	0.589090964023055	NA
"b3602"	5.2303175921698	-0.0346266841815785	1.3606253492766	-0.0254490953001783	0.979696751385565	NA
"b3603"	0.987433674147865	0.621284806392158	3.29778974300614	0.188394304915819	0.850567563786398	NA
"b3604"	0.0798678880307841	0.269440393348403	4.95787433779403	0.0543459505002882	0.956659540416655	NA
"b3605"	1.92734207596463	-1.17002460772089	2.28706951117877	-0.511582442948073	0.60894327567024	NA
"b3606"	1.09557634118477	-2.82098843869678	3.09053917590894	-0.912781970436313	0.361357222537834	NA
"b3607"	4.64674069051802	-1.157978914969	1.4785458514171	-0.783187693407779	0.433516900631862	NA
"b3608"	5.37350994099536	-0.413078665372551	1.34083167007842	-0.30807645328693	0.758024157973416	NA
"b3609"	6.59799277421006	-0.127963196368034	1.19574228916036	-0.107015698556491	0.914776525628502	NA
"b3610"	3.59087354552433	-0.244086033113176	1.69328716238765	-0.144149225562543	0.885382634216685	NA
"b3611"	7.64016574011698	0.199779230757134	1.10923704506911	0.180105083620505	0.857070071719748	0.997650430522366
"b3612"	46.4725461103334	0.332240809522947	0.491477980185845	0.676003448612928	0.499038455516839	0.997650430522366
"b3613"	3.99410340718498	0.872043000835468	1.59089559299644	0.548145965501722	0.583591680912038	NA
"b3614"	0	NA	NA	NA	NA	NA
"b3615"	0	NA	NA	NA	NA	NA
"b3616"	2.17175781552286	1.66043245892074	2.14499378363846	0.77409662982996	0.438873650322863	NA
"b3617"	4.17926471410343	-2.47242564955862	1.76776046836083	-1.3986202847104	0.161926880173216	NA
"b3618"	0.0798678880307841	0.269440393348403	4.95787433779403	0.0543459505002882	0.956659540416655	NA
"b3619"	15.8815508782677	0.269932087332982	0.812381536108407	0.332272553394125	0.739683462895351	0.997650430522366
"b3620"	3.88625767473323	-0.699149276534377	1.60253195636935	-0.43627789995424	0.662635114311219	NA
"b3621"	0.498305260446232	-1.70880667087313	4.23181628026639	-0.40379982440201	0.686359925629884	NA
"b3622"	0	NA	NA	NA	NA	NA
"b3623"	0.0798678880307841	0.269440393348403	4.95787433779403	0.0543459505002882	0.956659540416655	NA
"b3624"	0.672029958718283	1.57258268571083	3.78863078263238	0.415079424714537	0.678083761067992	NA
"b3625"	0.498305260446232	-1.70880667087313	4.23181628026639	-0.40379982440201	0.686359925629884	NA
"b3626"	0.578173148477016	-1.93253081933528	3.97787881776368	-0.485819429869341	0.627095197112941	NA
"b3627"	0.514848687682237	0.745066797287251	4.29788254927339	0.173356714322781	0.86237104686844	NA
"b3628"	0.897644700600152	-2.58636260392303	3.34649041119833	-0.772858214465014	0.439606296492702	NA
"b3629"	0.159735776061568	-0.352899143356319	4.93257431840893	-0.0715446175923309	0.94296431580925	NA
"b3630"	1.34661442246209	0.575754812876103	2.60597542739256	0.220936393652868	0.825141959505882	NA
"b3631"	1.85228626339973	3.05176680577238	2.38959623188134	1.27710563192917	0.201564956806733	NA
"b3632"	2.29840673711242	-0.0533799165208411	2.14761172490173	-0.0248554782514441	0.980170239459976	NA
"b3633"	3.74713316260122	-0.266198475143728	1.71835692166461	-0.154914541785566	0.876888689359689	NA
"b3634"	0.907565786117081	1.02708365710695	3.42921173272837	0.299510131528034	0.764550842797884	NA
"b3635"	0	NA	NA	NA	NA	NA
"b3636"	22.5202962134878	-0.761542015885235	0.687969957414325	-1.10694080123415	0.268319523857325	0.931673754756924
"b3637"	47.2470510899938	0.567850947858435	0.497536900648741	1.14132428593339	0.253734999385406	0.922943874979714
"b3638"	0.319471552123136	-1.13831773794631	4.89065776488032	-0.232753505289317	0.815952818766784	NA
"b3639"	6.17067548963517	-1.03068240136343	1.28677551861712	-0.800980735529606	0.423142798512747	NA
"b3640"	11.1358465589188	-0.833193104490929	0.970762399307991	-0.858287367830554	0.390733802975957	0.986089039807014
"b3641"	1.35172343251313	-1.50759886110885	2.67687838252688	-0.563192885769329	0.573303546749961	NA
